assessmentItemID,keyword
basic4907,"['제작', '것', '백제', '무왕', '창건', '미륵사', '터', '탑', '모형', '탑', '건립', '연대', '한국', '석탑', '중', '내용', '제시', '탑', '백제', '무왕', '년', '년', '목', '탑', '양식', '건립', '익산 미륵사지 석탑', '임', '수']"
basic4908,"['완도', '청해진', '유적', '상공', '거점', '해적', '소탕', '당', '일본', '해상', '무역', '주도', '내용', '제시', '통일', '신라', '장보고', '수']"
basic4909,"['왼쪽', '궁예', '국가', '수도', '철원', '후', '도성', '내용', '905년', '일', '가운데', '도성', '터', '비무장지대', '안', '있다', '내용', '오른쪽', '남북', '협력', '철원', '도성', '터', '발굴', '진전', '기대', '내용', '제시', '국가', '년', '궁예', '후고구려', '임', '수', '후고구려', '정치', '기구', '광', '평', '국정', '최고', '기관']"
basic4910,"['고구려', '문화', '영향', '국가', '문화유산', '이다', '내용', '고구려', '영토', '대부분', '회복', '국가', '전성기', '해동', '성', '국', '내용', '사진', '온돌', '시설', '러시아', '사', '로프', '카', '치', '미', '중국', '제시', '제시', '나라', '발해', '임', '수', '발해', '무왕', '때', '인안', '문왕', '때', '대흥', '독자', '연호', '사용']"
basic4911,"['홀로', '그램', '역사', '인물', '제목', '아래', '왼쪽', '신라', '신문왕', '관리', '관료전', '지급', '을', '폐지', '말', '오른쪽', '노비안검법', '실시', '쌍기', '건의', '을', '시행', '말', '신라', '신문왕', '관료전', '지급', '것', '재위', '년', '687년', '일', '녹읍', '폐지', '것', '재위', '년', '689년', '일', '고려 광종', '노비안검법', '실시', '것', '재위', '년', '956년', '일', '과거제', '시행', '것', '재위', '년', '958년', '일']"
basic4912,"['역사', '사랑', '래퍼', '도전', '역사', '래퍼', '시즌', '제목', '하', '거란', '침입', '외교', '담판', '이야기', '고구려', '땅', '거란', '땅', '노', '노', '고려', '고구려', '후', '계', '이름', '거란', '외면', '송나라', '노', '노', '사이', '여진', '뿐', '내용', '거란', '차', '침입', '당시', '거란', '적장', '소손녕', '외교', '담판', '강동 6주', '획득', '서희', '것', '수', '있다', '성종']"
basic4913,"['묘청', '서경', '반란', '진압', '군', '원수', '토벌', '인종', '명', '명', '대답', '제시', '묘청', '서경', '천도', '운동', '진압', '뇌', '천', '김부식', '수', '있다', '고려 인종', '김부식', '기전체', '사서인', '삼국사기', '편찬', '주도', '인종']"
basic4914,"['원', '공주', '왕비', '시기', '몽골', '식', '변발', '발립', '유행', '소주', '제조', '방법', '내용', '사진', '발립', '인물', '소', '리', '제시', '발립', '이란', '갓', '말', '정수리', '구슬', '보', '옥', '장식', '테', '홍색', '포', '착용', '몽골', '식', '발립', '사진', '속', '인물', '고려', '후기', '무신', '이조년', '이다', '이조년', '초상', '제시', '시기', '원 간섭기', '수', '원 간섭기', '설', '원종', '환', '도령', '강화도', '개경', '환도', '한', '년', '시작', '개경', '환도', '공민왕', '반원', '정책', '성공', '1356년', '공민왕', '것', '일반', '여진', '정벌', '별무반', '편성', '것', '고려 숙종', '년', '1104년', '일']"
basic4915,"['왼쪽', '말풍선', '충주', '끝', '신분', '벼슬', '말', '가운데', '말풍선', '노비', '문서', '있다', '말', '오른쪽', '말풍선', '김윤후', '장군', '만세', '말', '제시', '자료', '몽골', '차', '침입', '시', '충주', '전투', '수', '있다', '고종', '일', '공격', '성안', '식량', '김윤후', '사', '졸', '독려', '만일', '힘', '귀천', '관작', '관노', '부적', '노', '획', '소', '말', '죽음', '대적', '몽골군', '연표', '무신', '정변', '개경', '환도', '사이', '시기', '해당']"
basic4916,"['을', '방문', '송', '사신', '기록', '바탕', '사행', '일정', '항로', '벽', '정', '여독', '뒤', '개경', '내용', '사행', '일정', '항로', '지도', '제시', '제시', '고려', '수', '말풍선', '송', '사신', '기록', '것', '고려 인종', '원년', '년', '송', '사신', '고려', '개경', '개월', '간', '귀국', '후', '선화', '봉사', '고려도경', '권', '활구', '라고', '은', '병', '화폐', '처음', '제작', '것', '고려 숙종', '6년', '일']"
basic4917,"['고려의 문화', '유산', '제목', '하', '공예', '나전', '국화', '넝쿨', '무늬', '합', '이', '석탑', '평창', '월정사', '팔각', '구', '석탑', '제시', '불상', '제시', '고려', '시대', '제작', '불상', '제시', '선지', '중', '안동', '이천동', '마', '애', '여래', '입상', '해당', '안동', '이천동', '마', '애', '여래', '입상', '고려', '초기', '불상', '11세기', '경', '제작', '추정', '두', '제작', '불신', '암벽', '위', '형식', '고려', '시대', '유행', '형식']"
basic4918,"['왼쪽', '세종', '서운관', '일식', '예보', '일각', '시간', '차', '중국', '역법', '사용', '보니', '차', '이사', '있다', '신하', '답변', '오른쪽', '세종', '실정', '역법', '서', '명', '분부', '거행', '신하', '답변', '제시', '자료', '속', '역법', '서', '세종', '재위', '년', '년', '철', '정산', '내', '편', '수', '한양', '기준', '역법', '교정', '우리나라', '최초', '역법', '이순지', '김담', '등', '편찬', '참여']"
basic4919,"['만화', '조선', '시대', '사건', '제목', '하', '활동', '내용', '모', '훈구', '사림', '장면', '그림', '모', '이극돈', '조의제문', '초', '말', '장면', '그림', '모', '연산군', '김종직', '증조할아버지', '세조', '능멸', '말', '장면', '그림', '제시', '자료', '속', '무오사화', '임', '수', '있다', '연산군', '참고', '이극돈', '실록', '청', '당상관', '성종실록', '편찬', '참여', '성종', '때', '춘추관', '사관', '기록', '정리', '사관', '김일손', '김종직', '조의제문', '종', '실', '추문', '등', '초', '포함', '사실', '사실', '연산군', '무오사화', '당사자', '유자', '광', '노사신', '등']"
basic4920,"['조선', '최고', '교육', '기관', '제목', '하', '선발', '인원', '명', '지원', '자격', '소과', '합격', '생원', '진사', '등', '특전', '원점', '점', '자', '관시', '응시', '자격', '부여', '제시', '제시', '성균관', '임', '수', '원점', '아침', '저녁', '식당', '때', '점', '일종', '출석', '점수', '관시', '성균관', '수학', '유생', '응시', '시험', '식년', '문', '초시', '합격', '유생', '복시', '자격']"
basic4921,"['것', '스티커', '말', '징비록', '이순신', '천거', '훈련도감', '설치', '건의', '내용', '제시', '제시', '서', '애', '유성룡', '수', '참고', '훈련도감', '임진왜란', '발발', '이듬해', '1593년', '선조', '설치']"
basic4922,"['오른쪽', '말풍선', '백두산정계비', '사진', '청', '국경', '문제', '발생', '왕', '박', '파견', '국경', '백두산정계비', '내용', '비석', '사진', '있다', '내용', '제시', '자료', '속', '왕', '조선', '대', '왕인', '숙종', '재위', '수', '백두산정계비', '것', '숙종', '년', '1712년', '일', '상평통보', '사용', '시작', '것', '숙종', '년', '년', '이후', '일', '이다', '상평통보', '주조', '전국', '유통']"
basic4923,"['왼쪽', '말풍선', '효종', '조사', '것', '이야기', '말', '가운데', '말풍선', '병자호란', '이후', '소현', '자와', '청나라', '심', '양', '볼모', '대답', '오른쪽', '말풍선', '왕', '즉위', '대답', '제시', '선지', '중', '것', '북벌', '추진', '효종', '조선', '대', '왕', '재위']"
basic4924,"['횃불', '제목', '하', '유계춘', '백낙신', '박규수', '인물', '이름', '줄거리', '탐관오리', '세도 정치', '시기', '진주', '지역', '백낙신', '수탈', '극', '농민', '몰락', '양반', '유계춘', '중심', '봉기', '내용', '제시', '봉기', '조선 철종', '년', '년', '진주', '농민', '봉기', '임', '수', '진주', '농민', '봉기', '발생', '조선', '정부', '환', '재', '박규수', '안', '핵', '사', '파견', '박규수', '건의', '삼정이정청', '설치', '삼정이정청', '삼정', '폐단', '임시', '관청']"
basic4925,"['특별전', '산천', '제목', '하', '우리나라', '산천', '소재', '조선', '후기', '진경', '산수화', '보라', '내용', '제시', '특별전', '수', '작품', '선지', '겸재', '정선', '인', '왕제', '색도', '수', '인', '왕제', '색도', '금강', '전도', '정선', '대표작', '1751년', '작', '황혼', '나이', '완성']"
basic4926,"['것', '양헌수', '장군', '사건', '당시', '정', '족산', '프랑스군', '전투', '기록', '문헌', '이다', '내용', '정', '족', '산성', '접전', '사실', '제시', '바', '제시', '사건', '병인양요', '수', '있다', '고종', '병인양요', '이유', '흥', '선', '대원군', '프랑스인', '신부', '가톨릭', '신도', '학살', '병인박해', '때문', '프랑스인', '선교사', '명', '중', '명', '처형', '국내', '신도', '명', '처형']"
basic4927,"['주제', '체결', '제목', '하', '조선책략', '내용', '유포', '청', '적극', '알선', '체결', '내용', '서양', '국가', '최초', '근대', '조약', '내용', '제시', '고종', '년', '년', '5월', '조미 수호 통상 조약', '임', '수', '미국', '공사', '파견', '답례', '고종', '보빙사', '미국', '파견', '것', '년', '7월', '일', '이다', '민영익', '대표']"
basic4928,"['여러분', '신문', '질문', '가운데', '말풍선', '양기탁', '베델', '창간', '을', '대답', '오른쪽', '말풍선', '신문', '국채', '보상', '논설', '의연금', '답변', '제시', '해당', '신문', '대한매일신보', '임', '수', '있다', '1904년', '7월', '창간']"
basic4929,"['아침', '시가', '무렵', '왕', '세자', '궁녀', '가마', '궁', '내용', '탈출', '계획', '것', '주일', '전', '궁녀', '채의', '가마', '경비병', '궁녀', '왕래', '아침', '시종', '채의', '궁녀', '가마', '때', '경비병', '신경', '내용', '마지막', '왕', '세자', '긴장', '러시아', '공사관', '도착', '내용', '마지막', '문장', '제시', '자료', '속', '사건', '년', '2월 11일', '고종', '러시아', '공사관', '아', '관', '처소', '아', '파', '천', '임', '수', '연표', '년', '을미', '사변', '년', '러일 전쟁', '사이', '시기', '해당']"
basic4930,"['왼쪽', '과거제', '폐지', '소식', '질문', '며칠', '군국기무처', '의결', '하', '대답', '군국기무처', '의결', '과거제', '폐지', '것', '차', '갑오개혁', '때', '일', '이다', '오른쪽', '오늘', '지계', '발급', '말', '보관', '대답', '양전 사업', '결과', '지계', '발급', '것', '광무개혁', '때', '일', '이다', '태양력', '채택', '것', '을미개혁', '차', '갑오개혁', '때', '일', '이다']"
basic4931,"['역사', '신문', '박승환', '대대장', '군대', '해산', '항의', '순국', '일제', '제국', '군대', '해산', '것', '년', '8월 1일', '일', '역사', '신문', '헤이그', '특사', '부당성', '폭로', '내용', '헤이그', '특사', '년', '6월 25일', '헤이그', '도착', '각국', '대표', '탄원서', '발표', '한', '것', '동년', '6월 27일', '일', '이다', '이위종', '7월 8일', '연설', '대한', '제국', '특사', '단', '호소', '서양', '언론', '대서특필', '7월 14일', '이준', '열사', '순국', '열강', '보장', '승인', '제국', '독립', '일본', '국제법', '무시', '무력', '사용', '침해', '점', '고발', '황제', '동의', '체결', '과정', '일본', '무력', '행사', '제국', '관습', '법', '위반', '지적', '일본', '국제법', '위반', '행위', '각국', '대표단', '판단', '것', '호소', '제국', '열강', '외교', '관계', '단절', '제국', '뜻', '일본', '음모', '독단', '결과', '점', '평화', '회의', '참석', '것', '유감', '표명', '각국', '대표', '중재', '일본', '탄핵', '제국', '권리', '회복', '수', '호소', '역사', '신문', '고종', '일본', '강제', '내용', '년', '7월 20일', '일', '이상', '순서', '나열']"
basic4932,"['역사', '탐방', '계획서', '제목', '하', '주제가', '유배지', '디어', '코스', '제주도', '흑산도', '쓰시마', '섬', '섬', '유배', '서술', '제주도', '흥', '선', '대원군', '비판', '상소', '흑산도', '일본', '조약', '체결', '반대', '상소', '쓰시마', '섬', '항일', '의병', '운동', '전개', '일본', '유배', '제시', '자료', '속', '인물', '면', '암', '최익현', '수']"
basic4933,"['임진왜란', '때', '송상', '헌', '동래', '순절', '말', '량', '왜관', '말', '활동', '근거지', '말', '2002년', '아시아', '경기', '대회', '개최', '말', '공통', '지역', '부산', '광역시', '수', '제시', '지도', '부산', '해당', '왜관', '량', '부산', '용두산', '공원', '부근', '것', '1678년', '조선 숙종', '일', '회', '부산', '아시아', '경기', '대회', '년', '9월 29일', '10월 14일', '개최']"
basic4934,"['1920년대', '만주', '지역', '독립군', '활동', '제목', '하', '왼쪽', '대한', '독립군', '연관', '홍범도', '국민회', '봉오동 전투', '제시', '오른쪽', '연관', '김좌진', '중광', '단', '청산리 전투', '제시', '제시', '북', '군정', '서임', '수', '정의', '단', '이', '북', '군정', '서로', '개편', '것', '년', '12월', '일', '이다', '대한민국 임시 정부', '인준', '총재', '서일', '총사령관', '김좌진', '연대장', '이범석', '등', '임명']"
basic4935,"['년', '직원', '청사', '앞', '사진', '이다', '내용', '3·1 운동', '계기', '상하이', '수립', '독립', '활동', '전개', '내용', '제시', '년', '4월 11일', '처음', '조직', '동년', '9월 11일', '통합', '대한민국 임시 정부', '임', '수', '서간도', '신흥', '강습소', '설립', '것', '년', '월경', '일', '이후', '신흥', '학교', '변화']"
basic4936,"['분', '질문', '김익상', '답변', '김원봉', '조직', '소속', '조선', '총독부', '폭탄', '투척', '분', '이다', '답변', '나석주', '김상옥', '일원', '답변', '제시', '제시', '년', '11월', '만주', '조직', '의열단', '임', '수', '참고', '의열단', '원', '김익상', '조선', '총독부', '폭탄', '투척', '것', '년', '9월', '일', '김익상', '이듬해', '3월', '중국', '상하이', '일본군', '다나카 기이치', '육군', '대장', '저격', '기도', '사건', '참여', '의열단', '단재', '신채호', '기초', '한', '조선', '혁명', '선언', '활동', '지침']"
basic4937,"['한글 맞춤법 통일안', '외래어 표기법', '통일안', '마련', '단체', '사전', '편찬', '원고', '이다', '내용', '제시', '단체', '이름', '조선어', '학회', '수', '주지', '조선어', '학회', '년', '11월', '조선어', '연구회', '명칭', '변경', '것']"
basic4938,"['만주', '해진', '승전보', '제목', '하', '지청천', '장군', '한국', '독립군', '중국', '호로', '군', '연합', '일본군', '전리품', '노', '획', '내용', '전투', '지청천', '장군', '공격', '인민', '원수', '것', '대', '자손', '최후', '말', '사기', '것', '전해', '진다', '내용', '지청천', '장군', '한국', '독립군', '제시', '전투', '전투', '것', '년', '7월', '일', '참고', '조선', '혁명군', '양세봉', '한국', '독립군', '지청천', '한', '중', '연합', '작전', '시기', '년', '년', '사이', '일', '중국', '만주', '위치', '연표', '년', '만주', '사변', '년', '중일 전쟁', '사이', '시기', '해당']"
basic4939,"['천도교', '질문', '동학', '계승', '답변', '개벽', '여성', '등', '잡지', '발간', '답변', '답변', '제시', '어린이날', '제정', '기여', '종교', '천도교', '천도교', '소년회', '어린이날', '제정', '잡지', '어린이', '발간']"
basic4940,"['조로', '정부', '전시', '국가', '총동원', '필요', '경우', '칙령', '이', '바', '제국', '신민', '징용', '총동원', '업무', '종사', '수', '있다', '내용', '조로', '정부', '물자', '생산', '수리', '배급', '양도', '밖', '처분', '사용', '소비', '소지', '이동', '필요', '명령', '수', '있다', '내용', '제시', '법령', '일제', '국가 총동원법', '임', '수', '있다', '칙령', '임금', '명령', '대명', '주명', '칙', '지', '칙', '서', '등', '징병제', '실시', '것', '년', '4월', '일', '참고', '육군', '지원', '병', '중일 전쟁', '발발', '직후', '년', '10월', '실시']"
basic4941,"['주제', '배경', '일제', '식민', '통치', '민족', '차별', '교육', '제시', '전개', '나주역', '사건', '한일', '학생', '충돌', '일제', '경찰', '민족', '차별', '대응', '광주', '지역', '학생', '규모', '시위', '전국', '시위', '확산', '마지막', '의의', '3·1 운동', '이후', '최대', '규모', '항일', '민족', '운동', '제시', '주제', '년', '11월 3일', '발생', '광주 학생 항일 운동', '임', '수', '전개', '나주역', '사건', '이란', '년', '10월 30일', '전남', '나주역', '일본인', '광주중학교', '학생', '후쿠다', '슈조', '등', '광주', '여자', '고등', '보통학교', '학생', '광추', '박기옥', '댕기', '등', '희롱', '박기옥', '사촌', '동생', '광주', '고보', '박준', '채', '후쿠다', '시비', '일', '이때', '현장', '일본인', '경관', '일방', '일본인', '학생', '편', '일본인', '신문', '광주일보', '다음날', '편파', '기사', '조선인', '학생', '분노', '부채', '조선인', '학생', '일본인', '학생', '사이', '충돌', '계속', '광주', '역전', '쌍방', '간', '격투', '광주 학생 항일 운동', '신간회', '진상', '조사단', '파견']"
basic4942,"['삼균주의', '기념비', '이다', '내용', '한국', '독립당', '결성', '정치', '경제', '교육', '균등', '개인', '개인', '민족', '민족', '국가', '국가', '사이', '호혜', '평등', '실현', '삼균주의', '제창', '인물', '질문', '제시', '인물', '조소앙', '수']"
basic4943,"['연보', '1886년', '경기도', '양평군', '출생', '1918년', '신한', '청년당', '결성', '참여', '1945년', '조선', '건국', '준비', '위원회', '위원장', '취임', '내용', '1946년', '좌우', '합작', '위원회', '조직', '참여', '1947년', '서울', '혜화동', '피살', '사실', '제시', '인물', '카드', '인물', '몽양', '여운형', '임', '수', '대표', '중도파', '평가', '좌우', '합작', '위원회', '조직', '것', '년', '년', '7월 25일', '제시', '연보', '1947년', '1946년', '표시', '것']"
basic4944,"['성명서', '제목', '하', '긴급', '조치', '해제', '구석', '인사', '전원', '즉각', '석방', '내용', '석방', '사람', '긴급', '조치', '호', '위반', '위반자', '전원', '긴급', '조치', '호', '호', '위반자', '현재', '구속', '중', '인사', '전원', '반공법', '인혁', '당', '등', '조작', '사건', '연루', '인사', '내용', '마지막', '성명서', '발표', '날짜', '1977년', '7월 18일', '바', '박정희 정부', '시기', '그중', '1970년대', '유신', '체제', '하의', '일임', '수', '광주', '민주화', '운동', '년', '5월', '일']"
basic4945,"['숫자', '제목', '하', '전쟁', '기간', '1950년', '년', '이산가족', '명', '명', '것', '민간인', '사망', '명', '이상', '전쟁고아', '명', '제시', '전쟁', '년', '6월', '발생', '전쟁', '수', '있다', '전쟁', '발생', '년', '9월 15일', '유엔군', '인천 상륙 작전', '전개', '인천 상륙 작전', '성공', '전세', '역전', '유엔군', '북한', '인민군', '격퇴', '서울', '수복', '1950년', '9월 28일']"
basic4946,"['국내', '고유', '모델', '자동차', '포니', '탄생', '제목', '하', '정부', '년', '1월', '중화학', '공업', '추진', '선언', '산업', '소수', '기업', '선정', '지원', '내용', '가운데', '년', '12월', '국내', '최초', '고유', '모델', '자동차', '포니', '생산', '시작', '바', '포니', '생산', '우리나라', '세계', '고유', '모델', '자동차', '생산', '국가', '내용', '제시', '정부', '박정희 정부', '임', '일', '수', '수출', '달러', '달성', '것', '년', '12월', '박정희 정부', '시기', '해당']"
basic4947,"['오늘', '년', '중', '밤', '낮', '날', '내용', '아침', '아빠', '팥죽', '찹쌀', '새알', '심', '팥죽', '나이', '오늘', '진짜', '살', '것', '내용', '1년', '중', '밤', '낮', '날', '점', '팥죽', '점', '제시', '일기', '속', '세시', '풍속', '음력 11월', '중순', '동지', '수', '설']"
basic4948,"['어제', '독일', '바덴바덴', '총회', '서울', '일본', '나고야', '대', '1988년 올림픽', '개최지', '결정', '내용', '배경', '지식', '필요', '일', '독일', '말', '서독', '휴양', '도시', '바덴바덴', '국제올림픽위원회', '총회', '서울', '회', '하계 올림픽', '개최지', '결정', '것', '전두환', '정부', '시기', '년', '9월 30일', '일', '6월', '민주', '항쟁', '것', '전두환', '정부', '시기', '년', '6월', '일', '이다', '제5공화국']"
basic4949,"['남북', '이산가족', '최초', '상봉', '때', '전두환', '정부', '시기', '년', '9월', '일', '현대그룹', '명예', '회장', '정주영', '소', '떼', '통일', '소', '마리', '방북', '때', '김대중 정부', '시기', '1998년 6월', '일', '참고', '동년', '10월', '정주영', '명예', '회장', '차로', '마리', '소', '떼', '방북', '남북', '기본', '합의서', '채택', '것', '1991년 12월', '이다', '노태우 정부', '시기']"
basic4950,"['독도', '인문학', '교실', '제목', '하', '2020년', '독도의 날', '문화원', '독도', '인문학', '교실', '마련', '내용', '강의', '제목', '독도', '터줏대감', '괭이갈매기', '일본', '독도', '제국', '칙령', '호', '독도', '제시', '제시', '숙종', '대', '어부', '이자', '민간', '외교', '가로', '활약', '안용복', '수', '안용복', '울릉도', '독도', '조선', '땅', '일본', '막부', '정부', '인정', '일본', '차례', '번', '1693년', '숙종', '번', '1696년', '숙종']"
basic5001,"['선사', '문화', '축제', '제목', '아래', '농경', '정착', '생활', '시작', '시대', '내용', '그림', '움집', '생활', '체험', '가락바퀴', '실', '뽑기', '돌', '판', '곡식', '갈기', '제시', '제시', '신석기 시대', '임', '수', '제시', '선지', '중', '빗살', '무늬', '토기', '신석기 시대', '처음', '제작', '신석기 시대', '대표', '토기']"
basic5002,"['다음', '힌트', '종합', '수', '나라', '퀴즈', '만주', '유역', '평야', '지대', '위치', '점', '도둑', '질', '자', '것', '배', '점', '책', '법', '12월', '영', '제천', '행사', '점', '제시', '제시', '나라', '초기', '국가', '부여', '수', '부여', '별도', '사출도', '주관']"
basic5003,"['왼쪽', '말풍선', '사비', '도읍', '말', '가운데', '말풍선', '남부', '여로', '국호', '말', '오른쪽', '말풍선', '신라', '연합', '한강', '하류', '지역', '말', '제시', '왕', '백제', '대', '왕인', '성왕', '재위', '수', '성왕', '사비', '도읍', '국호', '남부', '여로', '것', '재위', '년', '538년', '일', '신라', '연합', '한강', '하류', '지역', '것', '재위', '년', '551년', '일']"
basic5004,"['국보', '호로', '지정', '고구려', '불상', '경상남도', '의령', '출토', '내용', '전체', '뒷면', '연가', '년', '글자', '불상', '제작', '시기', '추정', '수', '있다', '내용', '제시', '문화유산', '고구려', '금동', '연가', '7년', '명', '여래', '입', '상임', '수', '있다', '고구려', '안원왕', '불상', '고구려', '승려', '불', '조성하', '과정', '것', '광', '배', '뒷면', '연가', '년', '연대', '우리나라', '기년', '명', '금동', '불']"
basic5005,"['역사', '연극', '대본', '왕이', '길가', '백성', '장면', '고국천왕', '질문', '흉년', '곡식', '어머니', '봉양', '걱정', '백성', '대답', '궁', '신하', '국정', '논의', '장면', '백성', '구제', '해결책', '고국천왕', '말', '봄', '곡식', '겨울', '제도', '마련', '을파소', '대답', '제시', '제도', '고구려', '고국천왕', '재위', '년', '년', '처음', '시행', '진대법', '수']"
basic5006,"['고구려', '군', '당', '군', '당', '군', '성벽', '흙', '산', '공략', '시도', '성안', '방어', '태세', '것', '지금', '안시성 전투', '현장', '내용', '제시', '사건', '645년', '고구려', '보장왕', '고구려', '당', '안시성 전투', '것', '수', '제시', '연표', '살수 대첩', '고구려', '멸망', '사이', '시기', '해당']"
basic5007,"['활동', '진리', '한마음', '일심', '사상', '주장', '점', '애가', '불교', '대중', '기여', '점', '대승기신론소', '등', '저술', '점', '제시', '제시', '인물', '신라', '고승', '원효', '수', '원효', '저술', '중', '금강삼매경론', '화엄경', '소', '등']"
basic5008,"['오늘', '가족', '신라', '수도', '경주', '여행', '내용', '신라인', '문화유산', '예술', '수준', '감명', '8세기', '중엽', '김대성', '조성', '석가', '탑', '다보', '탑', '절', '불교', '이상', '세계', '지상', '건설', '신라인', '마음', '수', '내용', '제시', '경주', '불국사', '임', '수', '있다', '경덕왕']"
basic5009,"['옛날', '북쪽', '고구려', '서남쪽', '백제', '동남쪽', '신라', '삼국', '삼국', '사가', '고려', '편찬', '일', '이다', '내용', '고구려', '백제', '다음', '남쪽', '신라', '북쪽', '이', '남북', '국', '남북', '국사', '고려', '편찬', '것', '잘못', '이다', '내용', '제시', '발해', '임', '수', '발해', '10대', '선왕', '대', '재위', '당', '해동', '성', '국']"
basic5010,"['왼쪽', '신라', '왕실', '후예', '인물', '양길', '부하', '세력', '내용', '오른쪽', '이후', '송악', '도읍', '국가', '스스로', '미륵불', '내용', '제시', '인물', '년', '후고구려', '궁예', '수', '궁예', '년', '국호', '태봉']"
basic5011,"['왼쪽', '말풍선', '그림', '고려', '대', '왕', '왕비', '초상화', '말', '오른쪽', '말풍선', '왕', '정동', '행성', '문소', '폐지', '등', '원', '간섭', '노력', '말', '제시', '왕', '공민왕', '재위', '수', '공민왕', '재위', '년', '년', '북면', '병마사', '유인', '우', '원', '쌍성총관부', '공격', '철폐', '쌍성총관부', '관할', '철령', '이북', '땅', '수복']"
basic5012,"['주제', '후삼국', '통일', '과정', '방법', '문헌', '조사', '인터넷', '검색', '등', '이', '사건', '금성', '나주', '점령', '경순왕', '항복', '일리', '천', '전투', '차례', '제시', '후고구려', '당시', '후백제', '세력', '금성', '지금', '전남', '나주', '공략', '사실', '장악', '것', '년', '일', '이다', '903년', '공략', '신라', '대', '왕', '마지막', '왕인', '경순왕', '재위', '고려', '태조 왕건', '항복', '것', '년', '11월', '일', '고려', '군', '후백제', '군', '사실', '마지막 전투', '일리', '천', '전투', '것', '년', '9월', '일', '이다', '일리', '천', '지금', '경북', '구미', '고려', '군', '후백제', '군', '사이', '고창 전투', '것', '930년', '월', '일', '이다', '고창', '지금', '경북', '안동', '이때', '고려', '군', '대승']"
basic5013,"['왼쪽', '말풍선', '경', '건의', '설치', '별무반', '여진', '정벌', '내용', '오른쪽', '말풍선', '명', '답변', '신기군', '보구', '항', '마구', '그림', '제시', '자료', '속', '별무반', '편성', '숙종', '여진', '정벌', '윤관', '수', '윤관', '별무반', '여진', '정벌', '후', '동북 9성', '설치', '예종']"
basic5014,"['왼쪽', '말풍선', '벽란도', '오신', '것', '환영', '질문', '오른쪽', '말풍선', '송', '인삼', '답변', '벽란도', '고려', '전기', '대표', '국제 무역', '항', '점', '제시', '상황', '고려', '수', '최초', '철', '전인', '건원중보', '발행', '것', '고려 성종', '년', '996년', '일']"
basic5015,"['학습', '주제', '고려', '통치', '체제', '마련', '시무 28조', '수용', '국자감', '정비', '상평창', '설치', '경학', '박사', '지방', '파견', '부제', '마련', '제시', '제시', '고려', '대', '왕인', '성종', '재위', '수', '성종', '재위', '년', '년', '목', '설치', '지방관', '목사', '외관', '파견', '참고', '이때', '호장', '부호', '장과', '향리', '직제', '마련']"
basic5016,"['등불', '꽃처럼', '제목', '아래', '충북', '청주', '흥덕사', '간행', '금속 활자', '본인', '프랑스', '국립', '도서관', '발견', '내용', '조선', '왕실', '행사', '기록', '외규장각', '의궤', '국내', '반환', '박병선', '박사', '꿈', '열정', '춤', '노래', '내용', '제시', '고려 우왕', '년', '간행', '직지심체요절', '임', '수']"
basic5017,"['조선', '시대', '시간 여행', '제목', '아래', '조선', '시대', '세', '이상', '남자들', '신분', '증명', '몸', '차고', '관람', '체험', '활동', '내용', '밑줄', '호패', '수', '호패', '법', '처음', '실시', '것', '태종', '년', '1413년', '일']"
basic5018,"['충신', '효자', '열녀', '이야기', '세종', '때', '편찬', '책', '내용', '제시', '그림', '효자', '최루백', '아버지', '묘', '내용', '제시', '조선 세종', '년', '년', '편찬', '삼강행실도', '임', '수']"
basic5019,"['박물관', '어진', '밑그림', '공개', '제목', '제시', '조선', '대', '국왕', '모습', '밑그림', '공개', '내용', '일제 강점기', '어진', '사본', '과정', '제작', '직계', '시행', '등', '왕권', '강화', '노력', '내용', '제시', '왕', '세조', '재위', '수', '참고', '직계', '처음', '시행', '것', '태종', '년', '년', '시행', '것', '세조', '원년', '1455년', '일', '세조', '년', '년', '직전', '법', '실시']"
basic5020,"['왼쪽', '말풍선', '금대', '배수진', '적', '섬멸', '신립', '말', '오른쪽', '말풍선', '칠천량', '패배', '척', '배', '이순신', '말', '임진왜란', '때', '일', '신립', '충북', '충주', '금대', '왜군', '것', '1592년', '선조', '4월', '일', '이순신', '척', '배로', '왜적', '것', '1597년', '선조', '9월', '일', '이다', '명량', '대첩', '참고', '칠천량', '패배', '것', '년', '7월', '일', '조선', '수군', '유일', '패배', '해전', '이다', '당시', '지휘자', '원균', '권율', '행주산성', '대승', '것', '1593년', '선조', '2월', '일']"
basic5021,"['왼쪽', '말풍선', '이번', '교리', '임명', '말', '오른쪽', '말풍선', '궁궐', '서적', '관리', '왕', '각종', '자문', '기구', '사헌부', '사간원', '삼사', '내용', '제시', '조선 성종', '년', '년', '설치', '홍문관', '임', '수', '있다', '대제학', '수장', '왕', '경서', '사서', '강독', '경연', '주관']"
basic5022,"['현종', '때', '차례', '예송', '발표', '질문', '정암', '조광조', '일파', '축출', '결과', '것', '중종', '녀', '년', '발생', '기묘사화', '때']"
basic5023,"['한국사', '골든', '벨', '제목', '아래', '제시', '단계', '힌트', '수', '제도', '단계', '선혜청', '주관', '점', '단계', '특산물', '대신', '쌀', '베', '동전', '납부', '점', '단계', '토지', '결수', '기준', '공납', '부과', '점', '제시', '제시', '제도', '조선 광해군', '즉위', '년', '년', '경기도', '처음', '적용', '대동법', '임', '수', '있다']"
